time,x,y,z,vx,vy,vz
1774469301.0900226,26.437677308112917,0.09378913135417778,70.0,9.966051039200822,-1.731659813572111,0.0
1774469301.1399825,26.9367804376341,0.09352081261027398,70.0,10.000156338242856,-1.7237300475811996,0.0
1774469301.1897812,27.92238022358478,0.09332722802059454,70.0,10.572920303901414,-1.7189888015536412,0.0
1774469301.23984,28.908444647095237,0.09313654992418251,70.0,11.127182046070807,-1.7143630852172347,0.0
1774469301.2899764,29.8949689153717,0.09294879341952793,70.0,11.66313191828374,-1.7098535026654555,0.0
1774469301.3398025,30.395928083697573,0.0921466862464826,70.0,11.622151268704005,-1.679054163492126,0.0
1774469301.3898122,30.896951006384786,0.0913474607159982,70.0,11.57862929366521,-1.6483688986941107,0.0
1774469301.4397912,31.397497679448623,0.09076337883358837,60.0,11.555651239912159,-1.6268750437016541,0.0
1774469301.4898758,31.898097711778618,0.09018418013270707,60.0,11.530546449986133,-1.6055752107221233,0.0
1774469301.5400076,32.8857727749377,0.09000822341960416,60.0,12.019277509698249,-1.6015093009234682,0.0
1774469301.5899942,33.873532886863615,0.08930587244170088,60.0,12.505642911090026,-1.5749067474278338,0.0
1774469301.639879,34.86171773070442,0.08860925949607366,60.0,12.975093013890149,-1.5485322340725396,0.0
1774469301.6899748,35.849648691972455,0.08793082376897415,60.0,13.456641305476715,-1.5229158847772521,0.0
1774469301.7400541,36.837992369695144,0.08725946901618965,60.0,13.921752583247192,-1.4975811295523025,0.0
1774469301.7899406,37.82721088554617,0.08638571710746706,60.0,14.350641192412915,-1.463564774016357,0.0
1774469301.8399644,38.8168312165383,0.08552014132294912,60.0,14.76352604736417,-1.4298735626249752,0.0
1774469301.8898304,39.806918627293776,0.08493152224668776,60.0,15.157595020453886,-1.4080036103137339,0.0
1774469301.9397414,40.79739420778283,0.08435272429695297,60.0,15.536203170424844,-1.386524536568388,0.0
1774469301.9897923,41.7882471690602,0.0835821889684418,60.0,15.899790389771663,-1.3568127259472622,0.0
1774469302.039872,42.77947359162679,0.0828219766467205,60.0,16.248502192170132,-1.3275117188233037,0.0
1774469302.0900173,43.77079324991415,0.08187550109188792,60.0,16.59430430784405,-1.2902097713313447,0.0
1774469302.1398056,44.762471026170324,0.08094038177015442,60.0,16.925841907064665,-1.2533597378859869,0.0
1774469302.18981,45.75449600805701,0.07981556933660691,60.0,17.243559862524528,-1.208358216817536,0.0
1774469302.2398794,46.74686420598175,0.0787035973354601,60.0,17.547606538505654,-1.1638676973689317,0.0
1774469302.2900262,47.739644680991894,0.07814250415438438,60.0,17.835004820156968,-1.1429032730447921,0.0
1774469302.3400161,48.732753070599514,0.07759621522229383,60.0,18.10934100027357,-1.122528372989788,0.0
1774469302.3899577,49.726588664484154,0.07725946800300813,60.0,18.353509483591438,-1.111074303554519,0.0
1774469302.439871,50.720736374310974,0.07693742852915458,60.0,18.58524477696303,-1.1002060196505148,0.0
1774469302.4899774,51.71512614462534,0.07696724593848805,60.0,18.807518372361315,-1.104348502968212,0.0
1774469302.5399542,52.70981074536209,0.07701098615067044,60.0,19.018047177146066,-1.1090456456421622,0.0
1774469302.5900195,53.21795819040574,0.07673364759773564,60.0,18.692680598789313,-1.0999683709054509,0.0
1774469302.6399605,53.72599831183368,0.07646830045344205,60.0,18.371586531131552,-1.0913686907641755,0.0
1774469302.6898797,54.23359189738132,0.07642230219755591,60.0,18.069258533216036,-1.0921187342543697,0.0
1774469302.739836,54.741065955314895,0.07638762938470395,60.0,17.771689681317103,-1.0933199251764194,0.0
1774469302.7899656,55.24841223662283,0.07582640485176785,60.0,17.479219036309047,-1.071962944159859,0.0
1774469302.8398962,55.75562993928867,0.07527510465751577,60.0,17.19186840866618,-1.0510011207545111,0.0
1774469302.8898408,56.26273634795861,0.07533919076907458,60.0,16.90888713412723,-1.0563364834875641,0.0
1774469302.9397988,56.7697069012983,0.07541373201758184,60.0,16.631316026617124,-1.062088360273356,0.0
1774469302.9899719,57.27639934965413,0.07536812171154839,60.0,16.36523189610869,-1.0626715490626413,0.0
1774469303.0399084,57.782950191873766,0.0753313609725403,60.0,16.10478731695166,-1.0636072500342175,0.0
1774469303.0899842,58.28941397195978,0.07550041675281684,60.0,15.847642796648675,-1.0733236447441947,0.0
1774469303.1398258,58.7957323382975,0.07567728892950223,60.0,15.5962897124954,-1.0833514522554524,0.0
1774469303.18976,58.81502215980695,0.07606650176677988,60.0,14.828775716089469,-1.1024430266836869,0.0
1774469303.239823,58.83377867468071,0.07646193126816912,60.0,14.082503722101187,-1.1217823377876648,0.0
1774469303.2899425,58.85234655706025,0.07726026734473282,60.0,13.342731894209667,-1.1583437149289417,0.0
1774469303.3403506,58.870384407048576,0.07806271883346949,60.0,12.624072064939243,-1.1950692170525479,0.0
1774469303.3898137,58.870384407048576,0.07806271883346949,60.0,12.624072064939243,-1.1950692170525479,0.0
1774469303.4397879,58.887893177930444,0.07880035832197003,60.0,11.92648995883616,-1.2290148594241652,0.0
1774469303.4898393,58.90487686381764,0.07953889405722742,60.0,11.249823231752412,-1.262996346845212,0.0
1774469303.5399592,58.92126578727912,0.07994175386302829,60.0,10.597063236352659,-1.2826185514272979,0.0
1774469303.590156,58.93713716685277,0.08034282703919579,60.0,9.96491863426907,-1.302169622130269,0.0
1774469303.6400206,58.95257009060691,0.08114394504417277,60.0,9.350020123512786,-1.3388425010735245,0.0
1774469303.689787,58.967495529180766,0.08194204879395006,60.0,8.75533663584758,-1.3753954333118446,0.0
1774469303.7398438,58.981784574288376,0.0827382448077116,70.0,8.186399859964908,-1.411879407154194,0.0
1774469303.7900753,58.99557786508287,0.08352901914915677,70.0,7.637211128989041,-1.4481475151518404,0.0
1774469303.839971,59.00914772744224,0.08410674848223114,70.0,7.096139908394039,-1.4753205274121073,0.0
1774469303.8899972,59.02223571731928,0.0846769162547002,70.0,6.57426392713643,-1.502192364519995,0.0
1774469303.9399164,59.034844150919014,0.084969802803613,70.0,6.071504868536968,-1.5172258154417748,0.0
1774469303.9899452,59.04698507378622,0.08525392416081344,70.0,5.587369158431298,-1.5319100717196235,0.0
1774469304.0400639,59.05853511623102,0.08573338731061562,70.0,5.127157392126958,-1.554977333984915,0.0
1774469304.0898244,59.069633233281834,0.08620397779695434,70.0,4.684948335995257,-1.577691165974396,0.0
1774469304.1398742,59.07981336379364,0.08647170716281456,70.0,4.280705544318031,-1.5917535876274822,0.0
1774469304.189788,59.08955853398777,0.08672982542979572,70.0,3.893789907071477,-1.6054331130919095,0.0
1774469304.2398412,59.09935866145182,0.08750834440558934,70.0,3.503270407935079,-1.6414042847215562,0.0
1774469304.290084,59.108743155119484,0.08827734727179222,70.0,3.1293081841453025,-1.676996464039863,0.0
1774469304.339992,59.11738461996597,0.08904186729113206,70.0,2.785936130738081,-1.7124274436862548,0.0
1774469304.3898523,59.12562851981635,0.08979525821294311,70.0,2.458401750114172,-1.7474151663722566,0.0
1774469304.4398348,59.13381278891609,0.09005998140966932,70.0,2.132276641839304,-1.7615321168242875,0.0
1774469304.489851,59.14161910606971,0.09031213789625457,70.0,1.8212079112092905,-1.7751484240987387,0.0
1774469304.5400357,59.14892925879179,0.09095792500879421,70.0,1.5302802324521956,-1.8056411020853964,0.0
1774469304.5901096,59.15588008334074,0.09159156077250913,70.0,1.2536671385087983,-1.8356497755041774,0.0
1774469304.6399412,59.16281989500034,0.09234125497384944,70.0,0.9764955958700925,-1.8706607778345743,0.0
1774469304.6899776,59.16941956645643,0.09307790889257356,70.0,0.7128742479581762,-1.9051523863509574,0.0
1774469304.7398489,59.17541428622348,0.09353651112666604,70.0,0.47415849597561294,-1.9277889261839656,0.0
1774469304.7898648,59.18108683512092,0.09398090651983121,70.0,0.2482772275030172,-1.9498595327148966,0.0
1774469304.8399713,59.18644665529053,0.09441104357398102,70.0,0.03485432528147777,-1.971362153030099,0.0
1774469304.8900237,59.19164356554962,0.09516093729192192,70.0,-0.17249190797286468,-2.006586294482205,0.0
1774469304.9397883,59.19654648054436,0.0958965768047103,70.0,-0.368126040495555,-2.0412426884168564,0.0
1774469304.9898767,59.20101929654764,0.09601427211108261,70.0,-0.5461988737876202,-2.049506605320456,0.0
1774469305.0397992,59.20521607582953,0.09611663468437102,70.0,-0.7132749420870971,-2.057159663400771,0.0
1774469305.0899532,59.20921790634643,0.0964721723308789,70.0,-0.8727963998303835,-2.0756871313480967,0.0
1774469305.1398158,59.212961828960346,0.09681353311572734,70.0,-1.0220432711414633,-2.0936498512032387,0.0
1774469305.1898396,59.21671868985853,0.09673245481656541,70.0,-1.1725766612077189,-2.0935818089470066,0.0
1774469305.239842,59.22023511526836,0.09663738491985678,70.0,-1.3135315442332962,-2.092956301696288,0.0
1774469305.2901351,59.2235192188988,0.09652913664830473,70.0,-1.4452311310746155,-2.091805727871187,0.0
1774469305.340029,59.226522305082774,0.0970151788449326,70.0,-1.5655685944959712,-2.116115594635783,0.0
1774469305.3898258,59.22930898446337,0.09748965414711672,70.0,-1.6772847271216347,-2.1399647395454706,0.0
1774469305.4398024,59.23188714528112,0.09795229343483146,70.0,-1.7806937619339358,-2.163342439616473,0.0
1774469305.4898317,59.234464039192574,0.09826478055816157,70.0,-1.8846391473474882,-2.18033216444433,0.0
1774469305.5399556,59.23637805781363,0.09864047729109233,70.0,-1.96079452131865,-2.200062223039641,0.0
1774469305.590025,59.23810610146008,0.09900394764415214,70.0,-2.029540773107389,-2.219305265858274,0.0
1774469305.6400588,59.240007663003496,0.10022389042005474,70.0,-2.1062340687988454,-2.27522467219664,0.0
1774469305.6899638,59.24131514485691,0.10029491439955292,70.0,-2.158013758472068,-2.2820292195901994,0.0
1774469305.740048,59.242459052847906,0.1003521465907492,70.0,-2.203276685844902,-2.2882843130842803,0.0
1774469305.7900627,59.24344686312991,0.10039612310651926,70.0,-2.242320676209911,-2.294011310241279,0.0
1774469305.8401146,59.24415718435308,0.10076611381675121,70.0,-2.269931108210634,-2.3137227047221702,0.0
1774469305.8898451,59.24472580211203,0.10112392558471828,70.0,-2.291895992219513,-2.3329489820546647,0.0
1774469305.940274,59.245100800777585,0.10194163010913161,70.0,-2.305973346031964,-2.371885617438112,0.0
1774469305.989971,59.245348180105395,0.10274711338611901,70.0,-2.3149662080633333,-2.410335565739674,0.0
1774469306.040024,59.24567075544916,0.10319966037987177,70.0,-2.3275308886795147,-2.4337253307515465,0.0
1774469306.0900874,59.24587923045349,0.10363842402676306,70.0,-2.3355496883634164,-2.456566083292094,0.0
1774469306.139885,59.2456361794963,0.10488588864987093,70.0,-2.3245694831232706,-2.514044085742824,0.0
1774469306.190064,59.245291064337145,0.10611946991832732,70.0,-2.3095227964266263,-2.5709692978892225,0.0
1774469306.2398338,59.24475479343019,0.10653311768272923,70.0,-2.286579640943734,-2.592863012727085,0.0
1774469306.2901483,59.24412891344178,0.10693007145572228,70.0,-2.2600661642762128,-2.614091745802318,0.0
1774469306.3398604,59.242754061848096,0.10753568190562462,70.0,-2.20175694627524,-2.644295642922124,0.0
1774469306.3897219,59.24130147591816,0.10812488225352943,70.0,-2.1403503005630227,-2.6738459217408677,0.0
1774469306.4398441,59.24058959231536,0.10880377298592461,70.0,-2.110839059032358,-2.7072821916849996,0.0
1774469306.4900067,59.23981329736066,0.10946586957187243,70.0,-2.07876137489718,-2.7400495646291523,0.0
1774469306.539926,59.238451215504924,0.11046588345781001,70.0,-2.0217984979598573,-2.7873235119732325,0.0
1774469306.5901341,59.23703423007807,0.11144854545416255,70.0,-1.9626478135120746,-2.8339064290903795,0.0
1774469306.6398249,59.236226119747435,0.1119860582402986,70.0,-1.9296898912564866,-2.8614995917595527,0.0
1774469306.6897945,59.23537370835531,0.11250460794922387,70.0,-1.8949667317362515,-2.888337411523836,0.0
1774469306.7398624,59.23435338352226,0.11321067013068542,70.0,-1.8531789167906472,-2.9232527904363725,0.0
1774469306.7900305,59.23329627055164,0.1138978823216317,70.0,-1.8099251359047945,-2.957417379971676,0.0
1774469306.8404405,59.232688598859184,0.11488579291971163,70.0,-1.7859952018740266,-3.0045021685770554,0.0
1774469306.8898888,59.23205151897352,0.1158544156774873,70.0,-1.7608934437936927,-3.0508188023039517,0.0
1774469306.9398463,59.23120496490089,0.11667203735678397,70.0,-1.7269089369180712,-3.0907346678791425,0.0
1774469306.9898334,59.23033413400273,0.11746902481466732,70.0,-1.6919569838801687,-3.129828692862828,0.0
1774469307.0398035,59.22937564058923,0.11831348525130557,70.0,-1.653317959421567,-3.1710155055514484,0.0
1774469307.089953,59.22839818263917,0.11913667661886249,70.0,-1.6139231089198411,-3.2113551942184446,0.0
1774469307.1397934,59.227302816766056,0.11960904587722362,70.0,-1.5695320344118964,-3.2367505961401877,0.0
1774469307.1897993,59.22619353845661,0.12005944832339513,70.0,-1.5245863802304225,-3.2612709742436183,0.0
1774469307.2399895,59.2247944796142,0.12022857321947922,70.0,-1.4672771578202874,-3.2738222101664625,0.0
1774469307.2903616,59.223386398082795,0.12037630506519484,70.0,-1.40960808670533,-3.2855211994329014,0.0
1774469307.340073,59.22223632991136,0.12035950687649322,70.0,-1.3629948623585697,-3.290242353422699,0.0
1774469307.3898003,59.22108259489361,0.12032279935617934,70.0,-1.3162352441811032,-3.2941703241088476,0.0
1774469307.4397922,59.21979740527974,0.12040634827615085,70.0,-1.2638565869798009,-3.303298510539269,0.0
1774469307.4898286,59.218512451677235,0.12047191829898947,70.0,-1.2114869937099124,-3.3117104549445924,0.0
1774469307.5398493,59.21748230145503,0.1200400618094765,70.0,-1.1700108839801888,-3.298893484778823,0.0
1774469307.5898452,59.21645631592306,0.11959154388952606,70.0,-1.1287004346769238,-3.2854126180524634,0.0
1774469307.6398928,59.215171557013015,0.11927171661879286,70.0,-1.0763032282261282,-3.2774816818618464,0.0
1774469307.6897833,59.21389357348456,0.11893810436952355,70.0,-1.0241756233600232,-3.269001484407761,0.0
1774469307.7400079,59.21327535210546,0.1179630870310764,70.0,-1.00024741654168,-3.2331193641251486,0.0
1774469307.7900763,59.21266713028069,0.11697638903555015,70.0,-0.9767174569806893,-3.196771635957423,0.0
1774469307.8399878,59.211933616827636,0.1169283224665938,70.0,-0.9477970154977865,-3.2006063098134985,0.0
1774469307.8900082,59.21121074430514,0.11687269490650302,70.0,-0.9193003408089948,-3.204139776105068,0.0
1774469307.9399693,59.21042703632098,0.11654185140602524,70.0,-0.8881682251037899,-3.1959209822637686,0.0
1774469307.9898384,59.20965491846901,0.11620399468500532,70.0,-0.8574976785844146,-3.1874227238911272,0.0
1774469308.0399485,59.20814310045249,0.11519996859765137,70.0,-0.7951471731421701,-3.1504443734261742,0.0
1774469308.0901988,59.20664381139094,0.11419027979163812,70.0,-0.733295430122212,-3.1132401706483557,0.0
1774469308.1398935,59.205635565051075,0.11350486355451064,70.0,-0.6924081779918846,-3.0899194817089555,0.0
1774469308.189913,59.20464314493477,0.1128172380043278,70.0,-0.6521512018186949,-3.0665106222834444,0.0
1774469308.239852,59.20400596177347,0.1122571199599963,70.0,-0.6270424423899013,-3.048559813051344,0.0
1774469308.290018,59.20338590168455,0.1116968073391359,70.0,-0.6026157341003143,-3.030601140072432,0.0
1774469308.3399637,59.20270861667101,0.11073450035080809,70.0,-0.5756905620588165,-2.99544366530086,0.0
1774469308.3899412,59.20204837836702,0.10977332763810532,70.0,-0.5494443857815267,-2.9603311531965883,0.0
1774469308.4399242,59.201948175649605,0.10907430621772088,70.0,-0.547105944486825,-2.936426030275523,0.0
1774469308.4900188,59.20186515004592,0.10837895374935266,70.0,-0.5454518615593872,-2.912666932399961,0.0
1774469308.5399761,59.20186685093848,0.1077540867509167,70.0,-0.5473745403816213,-2.8919101603820225,0.0
1774469308.590008,59.20188395210996,0.1071342705828647,70.0,-0.5499108137823665,-2.8713544909932476,0.0
1774469308.6397674,59.201520028595425,0.10699801973705814,70.0,-0.5361045940384545,-2.8714691234158662,0.0
1774469308.6898327,59.20116956504218,0.10686784894944593,70.0,-0.5228345548759457,-2.8718260071564456,0.0
1774469308.7402742,59.2011037831841,0.10687326371972705,70.0,-0.5217042010063501,-2.8779663945500658,0.0
1774469308.7900825,59.2011037831841,0.10687326371972705,70.0,-0.5217042010063501,-2.8779663945500658,0.0
1774469308.839822,59.2010509892132,0.1068840694565249,70.0,-0.5210913059323576,-2.884321619302237,0.0
1774469308.8897936,59.20134100168348,0.10655744547900123,70.0,-0.5351074854426151,-2.876227540293969,0.0
1774469308.939966,59.20164263856614,0.10623510260894815,70.0,-0.5495869039658822,-2.868303981441597,0.0
1774469308.9899802,59.20202548780482,0.10611777070054268,70.0,-0.5675100834753876,-2.869137911306788,0.0
1774469309.0398855,59.20194898082291,0.10614763932324703,70.0,-0.5657550943962507,-2.8762560599017815,0.0
1774469309.0898635,59.20188045228703,0.10618165412838584,70.0,-0.5643179729485144,-2.8835394568675503,0.0
1774469309.1399138,59.2015492140141,0.10615671752461021,70.0,-0.5516199275088207,-2.88829032229468,0.0
1774469309.1898553,59.201225148862264,0.10613491382489074,70.0,-0.5392075883697436,-2.8931660482900416,0.0
1774469309.2399335,59.20123533607621,0.10557176735435797,70.0,-0.5410730810703677,-2.8748752150645744,0.0
1774469309.2899246,59.20125286377448,0.10501098557448865,70.0,-0.5432310484043329,-2.8566784759135135,0.0
1774469309.3400698,59.201073046331466,0.10432210162765723,70.0,-0.5369265683761872,-2.832992827631169,0.0
1774469309.3897977,59.200899571756956,0.10363667202915172,70.0,-0.5308747593991593,-2.8094446499336017,0.0
1774469309.4397862,59.20160225653505,0.10267102557955249,60.0,-0.5622864570046616,-2.773896480297558,0.0
1774469309.48991,59.20231112075948,0.10171018833207482,60.0,-0.5939445749351842,-2.7385396790405188,0.0
1774469309.5399418,59.20256068016524,0.10116715475257912,60.0,-0.6059404635501078,-2.721038802439757,0.0
1774469309.5898676,59.2028133108406,0.10063109041274025,60.0,-0.618058802029322,-2.703815478868582,0.0
1774469309.63979,59.203338665056535,0.10016485005482678,60.0,-0.6418371140551679,-2.689557815755481,0.0
1774469309.6897845,59.20386586713866,0.0997061034995568,60.0,-0.665689214388069,-2.6755986273727395,0.0
1774469309.7398386,59.20424993665973,0.09871907758575765,60.0,-0.683415899820403,-2.6390173656588214,0.0
1774469309.7899508,59.20463384467236,0.0977397070362103,60.0,-0.7011362739383669,-2.6027408608310814,0.0
1774469309.840199,59.20475719132272,0.09731189779796898,60.0,-0.7077124968072774,-2.5900343921326385,0.0
1774469309.889869,59.20487903879008,0.09689366995231165,60.0,-0.7142290353724502,-2.5777095821713605,0.0
1774469309.9397879,59.20579953143833,0.09606718792557581,60.0,-0.754916308140794,-2.547891745689327,0.0
1774469309.9898167,59.2067182824254,0.09525010616432995,60.0,-0.7955344717819169,-2.5184482326920237,0.0
1774469310.0401669,59.20723483922215,0.09471919762552235,60.0,-0.8189566113464766,-2.501217523117528,0.0
1774469310.0901687,59.207746760126,0.09419888220257773,60.0,-0.8421942098824088,-2.4844087495322693,0.0
1774469310.1398168,59.20825458313583,0.09375649172176552,60.0,-0.8652721509044665,-2.4709021968975913,0.0
1774469310.189819,59.20875654162048,0.0933247857943375,60.0,-0.8881165971299103,-2.457821248810217,0.0
1774469310.239964,59.209582610857304,0.09256139634284954,60.0,-0.9248454106788104,-2.430519790748689,0.0
1774469310.2898307,59.21040178581207,0.09180845207818132,60.0,-0.9612997961667187,-2.4036343045874062,0.0
1774469310.3399153,59.21121304682361,0.09106640268934457,60.0,-0.9974391261799465,-2.3771827096549414,0.0
1774469310.3899622,59.21167787052959,0.09027424780520996,60.0,-1.0187842607784534,-2.3485542339331595,0.0
1774469310.4398482,59.21213291380234,0.08949375641018019,60.0,-1.0397398702691363,-2.3203902603436655,0.0
1774469310.4899955,59.21298512047712,0.08892015203354593,60.0,-1.0777156468185973,-2.30104113253173,0.0
1774469310.539878,59.213827101280025,0.08835904848584483,60.0,-1.1152842660850806,-2.2821899322997226,0.0
1774469310.589859,59.21404776576033,0.08755191929068129,60.0,-1.126306024894368,-2.2527769076498854,0.0
1774469310.639841,59.21425646016104,0.08675729117057368,60.0,-1.1368509467862482,-2.223861750539375,0.0
1774469310.6898036,59.214527778166804,0.08637808065083588,60.0,-1.1501093382944145,-2.2126799053037085,0.0
1774469310.7399719,59.21478767175139,0.08601219264313135,60.0,-1.162912648499141,-2.202028781436565,0.0
1774469310.7898774,59.215371515095484,0.08558613567055869,60.0,-1.1896076453777873,-2.188765436610407,0.0
1774469310.8398733,59.215944275689296,0.08517271342915862,60.0,-1.2158612667586532,-2.1760053959248986,0.0
1774469310.8898458,59.21657401836909,0.08483781177174982,60.0,-1.2445864474142905,-2.1665678856854242,0.0
1774469310.9397964,59.217191946112806,0.08451510561484779,60.0,-1.2728410946711701,-2.1576162060214212,0.0
1774469310.990022,59.21780115670106,0.08440609236531284,60.0,-1.300758976861267,-2.1577713665522396,0.0
1774469311.0400078,59.21839774485188,0.08430861197443941,60.0,-1.3281741473830064,-2.1583860228005722,0.0
1774469311.090033,59.21810202864411,0.08396813802382776,70.0,-1.3174550781410725,-2.1485735897553386,0.0
1774469311.1398237,59.21779294693388,0.08363784452997505,70.0,-1.3062034246638081,-2.139166700772973,0.0
1774469311.189872,59.21795556472111,0.08404937766761536,70.0,-1.315166637165213,-2.161465596548238,0.0
1774469311.2400177,59.21810719409461,0.0844707395563525,70.0,-1.3236921097956114,-2.184156245557418,0.0
1774469311.2898374,59.21817379936936,0.08449799495878071,70.0,-1.3286117605840462,-2.1899626166234603,0.0
1774469311.340097,59.21822998953208,0.08453224464406738,70.0,-1.3331164850691788,-2.196047695480565,0.0
1774469311.3898013,59.217878371193805,0.08491630410678272,70.0,-1.3202046863363557,-2.217078885908127,0.0
1774469311.439997,59.21751711673486,0.0853061587597476,70.0,-1.3069088747434485,-2.2383411147783328,0.0
1774469311.489892,59.21741522798429,0.08562868301775874,70.0,-1.3047337668938637,-2.2567094643845445,0.0
1774469311.5399985,59.21730579779651,0.0859547562086213,70.0,-1.302258177027511,-2.2752193381836503,0.0
1774469311.5900762,59.21691787935608,0.08615360099640548,70.0,-1.2878895414622138,-2.2882788069514977,0.0
1774469311.6398606,59.216523415697935,0.08635419868005559,70.0,-1.2732600311801257,-2.3014082051607447,0.0
1774469311.6898217,59.21598760730516,0.08649101211483341,70.0,-1.2526002126225682,-2.311805652434511,0.0
1774469311.7398827,59.215447064806696,0.08662839210257121,70.0,-1.2317516345167894,-2.3222257442234406,0.0
1774469311.7900207,59.21390071064797,0.08718719820098574,70.0,-1.1678853155401059,-2.350674016229389,0.0
1774469311.8397844,59.21235161238101,0.0877457681697016,70.0,-1.1039092246367292,-2.3791130766331103,0.0
1774469311.8899896,59.21096191603756,0.08797520987453633,70.0,-1.0467522093202803,-2.3934761961303144,0.0
1774469311.9398465,59.20957459676556,0.0882022749788246,70.0,-0.989689507281972,-2.4077447257753457,0.0
1774469311.98991,59.2078350640195,0.08902699498948405,70.0,-0.9175457469431024,-2.4475890794288935,0.0
1774469312.0397694,59.206101890386776,0.08984859174498602,70.0,-0.845654849720787,-2.487309270574204,0.0
1774469312.089859,59.2038298619073,0.09013686374019655,70.0,-0.7506856019726956,-2.504227408450599,0.0
1774469312.1398058,59.2015688258565,0.09041932609133939,70.0,-0.6561536613217921,-2.5209141941070516,0.0
1774469312.1898572,59.199655864670284,0.09055523037404167,70.0,-0.5764704209138423,-2.5313493766824386,0.0
1774469312.239863,59.19775980163932,0.09068470413425928,70.0,-0.4974598899810214,-2.5415284251492714,0.0
1774469312.2898867,59.19602199343486,0.09107448697636371,70.0,-0.42516310665312473,-2.562862478272678,0.0
1774469312.3399837,59.19430514906149,0.09145781639412051,70.0,-0.3537010691001528,-2.5839395598861503,0.0
1774469312.389816,59.192542393162384,0.0917681366258864,70.0,-0.28020823502084025,-2.6019137530831054,0.0
1774469312.4398534,59.19080362804336,0.09207113206089011,70.0,-0.20767073874575995,-2.619596234206803,0.0
1774469312.490063,59.18902654667906,0.09256954619450285,70.0,-0.13341885018466737,-2.6456611088577366,0.0
1774469312.5399194,59.18727622801899,0.09306014255880454,70.0,-0.0602327337291792,-2.671414686024034,0.0
1774469312.5899036,59.18567445740127,0.09273266142557768,70.0,0.006681530606196542,-2.6621958893009667,0.0
1774469312.6398458,59.18410198063269,0.09239621743695112,70.0,0.07242912594173866,-2.6526199293693655,0.0
1774469312.6898065,59.183025946558644,0.0917743465053976,70.0,0.11702814586554341,-2.6308571694649183,0.0
1774469312.7398298,59.182594671002384,0.09160558779348874,70.0,0.13413599418514463,-2.628499659440422,0.0
1774469312.7898421,59.18219440306464,0.09143086095777088,70.0,0.15000855024391216,-2.6259043499805736,0.0
1774469312.839906,59.18141798011834,0.09112308962168325,70.0,0.18206078289132788,-2.617633661276848,0.0
1774469312.8897862,59.180670271299434,0.09081019500924686,70.0,0.21296920372266062,-2.6091587929720284,0.0
1774469312.9399843,59.1804159376859,0.09014817422815183,70.0,0.222854473530139,-2.5857615770977134,0.0
1774469312.9898837,59.18018949475302,0.08948220065008705,70.0,0.2316285868366617,-2.562206711953951,0.0
1774469313.0398,59.18035762329049,0.08920352413464364,70.0,0.22360140035714737,-2.55522843748298,0.0
1774469313.089928,59.18055123995343,0.08892314029327736,70.0,0.21455865709147642,-2.5481820911123196,0.0
1774469313.1397843,59.18048671285442,0.08932660214611784,70.0,0.21662880110922808,-2.570394373739406,0.0
1774469313.1897922,59.1804441363108,0.08972914353343814,70.0,0.21782440218944774,-2.5925701354632347,0.0
1774469313.2398467,59.180148502158914,0.08986553813586196,70.0,0.22990673291379035,-2.6033654257763037,0.0
1774469313.2899635,59.1798724429341,0.08999942410627364,70.0,0.2412092396839112,-2.614060840683902,0.0
1774469313.3400407,59.1796152913589,0.09013052968957458,70.0,0.2517585028958382,-2.62464555218822,0.0
1774469313.3898988,59.1788404995933,0.09040255716951814,70.0,0.2845059630979557,-2.6412678475938933,0.0
1774469313.4398046,59.17822251040695,0.09093810341187591,70.0,0.3105972158731848,-2.669173074325114,0.0
1774469313.489831,59.17762232950737,0.09146997105975777,70.0,0.3359791277175504,-2.696931929450565,0.0
1774469313.5398746,59.17711191044842,0.09226523960879293,70.0,0.3575734693569991,-2.735972546530861,0.0
1774469313.5898902,59.1766192335117,0.09305518203485558,70.0,0.3784610752655396,-2.7748012274602933,0.0
1774469313.6398034,59.17662093507811,0.09416677654231512,70.0,0.3782509877025757,-2.8274095405575066,0.0
1774469313.6898386,59.176640023202815,0.09527075578037683,70.0,0.3773481809584487,-2.8797148062258113,0.0
1774469313.7398753,59.17653387676586,0.0959641987052653,70.0,0.3818509629310063,-2.914484836538192,0.0
1774469313.7899415,59.1764431039287,0.09664690729741893,70.0,0.3857412586904922,-2.9488274266315804,0.0
1774469313.8401277,59.17649567556809,0.09697941267833246,70.0,0.3835423966785356,-2.9682222998151566,0.0
1774469313.8898118,59.17656221809904,0.0972997651741096,70.0,0.3807868893028836,-2.9871331089482385,0.0
1774469313.93983,59.17718712118915,0.09800220290805572,70.0,0.3541832522692512,-3.0224253914802333,0.0
1774469313.9898338,59.17782429124537,0.09869245798267354,70.0,0.32709069023966175,-3.0572325329156813,0.0
1774469314.039909,59.178470815308735,0.0993025929061306,70.0,0.2996287082323593,-3.0886501133369073,0.0
1774469314.0898526,59.17912621088382,0.09989927976535243,70.0,0.2718130775264551,-3.1195321095897643,0.0
1774469314.1397696,59.17924361889564,0.1000878004313006,70.0,0.2670336628024911,-3.132993852649169,0.0
1774469314.1898406,59.17936677141943,0.10026200999572243,70.0,0.262025341576174,-3.1458855029370327,0.0
1774469314.2397609,59.17990117807932,0.10054973069365163,70.0,0.23943899218133433,-3.1636743519124084,0.0
1774469314.2899835,59.18044035603283,0.1008237751928332,70.0,0.21666238908006105,-3.180918433730061,0.0
